period,drawdown
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,-0.0003726299483678419
2023-11-03,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,-0.009118310519669492
2023-11-10,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,-0.005553440807487875
2023-11-16,-0.00525456465670715
2023-11-17,-0.002686244535223814
2023-11-20,0.0
2023-11-21,-0.001501667787950467
2023-11-22,0.0
2023-11-23,-0.00029087621319690005
2023-11-24,0.0
2023-11-27,0.0
2023-11-28,-0.009140936592463067
2023-11-29,-0.0072462175057020906
2023-11-30,0.0
2023-12-01,0.0
2023-12-04,-0.00833815620602485
2023-12-05,-0.015273396415686813
2023-12-06,-0.023580660880923032
2023-12-07,-0.014275785945453978
2023-12-08,-0.006819164536112754
2023-12-11,0.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-14,-0.0037909817954698832
2023-12-15,-0.0038041661811601957
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,-0.024410324110939796
2023-12-21,-0.0045107744144126105
2023-12-22,-0.002558096955873723
2023-12-25,-0.0027326561187069887
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,-0.0003400236670567658
2023-12-29,-0.0028715040155508076
2024-01-01,-0.0030786234206753305
2024-01-02,-0.02281590501685271
2024-01-03,-0.03594687096441751
2024-01-04,-0.03730850160241628
2024-01-05,-0.036791364112126246
2024-01-08,-0.01715365334356045
2024-01-09,-0.018799854635160762
2024-01-10,-0.010444005065031847
2024-01-11,-0.006789428709017664
2024-01-12,-0.006316806448147805
2024-01-15,-0.00659258979760402
2024-01-16,-0.005205627017957792
2024-01-17,-0.011198465973999205
2024-01-18,0.0
2024-01-19,0.0
2024-01-22,0.0
2024-01-23,-0.0036371709618298054
2024-01-24,-0.003677960791565238
2024-01-25,0.0
2024-01-26,-0.004382220191131547
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,-0.017552893184918483
2024-02-01,0.0
2024-02-02,0.0
2024-02-05,-0.0052125429440272875
2024-02-06,-0.0062387640167298475
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.0
2024-02-12,-0.00410111357950893
2024-02-13,-0.019508213360119875
2024-02-14,-0.005668089400255427
2024-02-15,0.0
2024-02-16,-0.010930016731056535
2024-02-19,-0.011107720168994306
2024-02-20,-0.01627071564414262
2024-02-21,-0.01549321113918567
2024-02-22,0.0
2024-02-23,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-04,0.0
2024-03-05,-0.011564111921664288
2024-03-06,-0.0037588039619217417
2024-03-07,0.0
2024-03-08,-0.008895067566376036
2024-03-11,-0.015311923663555493
2024-03-12,-0.0015018659042821403
2024-03-13,-0.00485489629240532
2024-03-14,-0.010790786605917702
2024-03-15,-0.016793808713249758
2024-03-18,-0.010975941786759202
2024-03-19,-0.002125902669234625
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,-0.005755004739662395
2024-03-25,-0.010946601396226718
2024-03-26,-0.010963252707620774
2024-03-27,-0.0007584408754391925
2024-03-28,0.0
2024-03-29,-0.00014264600723312704
2024-04-01,-0.00819891070112222
2024-04-02,-0.022305545579102026
2024-04-03,-0.01511819604173159
2024-04-04,-0.032312535721335855
2024-04-05,-0.014500525657885177
2024-04-08,-0.0163202066743785
2024-04-09,-0.0250509366902244
2024-04-10,-0.039053644952102284
2024-04-11,-0.03465751464332778
2024-04-12,-0.052528012507323085
2024-04-15,-0.06504230054300164
2024-04-16,-0.06620003143854747
2024-04-17,-0.07501606261343308
2024-04-18,-0.08093280832543381
2024-04-19,-0.08623790544804377
2024-04-22,-0.07728449843220642
2024-04-23,-0.06391069313133835
2024-04-24,-0.06297631631605471
2024-04-25,-0.0662584033566832
2024-04-26,-0.06157598619622717
2024-04-29,-0.05633708181885955
2024-04-30,-0.07549912051791474
2024-05-01,-0.08198803117397147
2024-05-02,-0.07310846665374471
2024-05-03,-0.063488367542192
2024-05-06,-0.048335577943886876
2024-05-07,-0.0480653477991948
2024-05-08,-0.04523338897034468
2024-05-09,-0.036077989942363886
2024-05-10,-0.032581711038045635
2024-05-13,-0.039365557070674684
2024-05-14,-0.03548553728109416
2024-05-15,-0.022797988852136686
2024-05-16,-0.02916771616156122
2024-05-17,-0.025821327906023095
2024-05-20,-0.02469346252096405
2024-05-21,-0.022289570930082103
2024-05-22,-0.027292781311827552
2024-05-23,-0.03706414940379488
2024-05-24,-0.02639779445622359
2024-05-27,-0.026629382339050767
2024-05-28,-0.03547122099561684
2024-05-29,-0.04803852911765627
2024-05-30,-0.046253731358273154
2024-05-31,-0.03724190009933892
2024-06-03,-0.047496138164491275
2024-06-04,-0.0514622373492859
2024-06-05,-0.04016384368307235
2024-06-06,-0.046245761950784114
2024-06-07,-0.046858234348504446
2024-06-10,-0.04044046496222731
2024-06-11,-0.04709134989627872
2024-06-12,-0.03681516350612646
2024-06-13,-0.034036268134818526
2024-06-14,-0.04342269488748696
2024-06-17,-0.02946513118427807
2024-06-18,-0.021944689543896945
2024-06-19,-0.02208700433869948
2024-06-20,-0.022911709016669057
2024-06-21,-0.026699329007481398
2024-06-24,-0.02225386880836
2024-06-25,-0.02295033069098784
2024-06-26,-0.039256420332350106
2024-06-27,-0.039009866107276525
2024-06-28,-0.04113457890460426
2024-07-01,-0.0435542414764859
2024-07-02,-0.03838652300337553
2024-07-03,-0.03452272103894449
2024-07-04,-0.034856162668783774
2024-07-05,-0.03726290298318413
2024-07-08,-0.03430577222206954
2024-07-09,-0.032558379391863346
2024-07-10,-0.021048042598658778
2024-07-11,-0.02382610006052155
2024-07-12,-0.015555887116420086
2024-07-15,-0.011273325998267247
2024-07-16,0.0
2024-07-17,-0.026143543481929266
2024-07-18,-0.03610957380413615
2024-07-19,-0.044529282273183535
2024-07-22,-0.027071838333189824
2024-07-23,-0.02630891695323012
2024-07-24,-0.05149632633933199
2024-07-25,-0.05830439647436281
2024-07-26,-0.04538421703607176
2024-07-29,-0.04434931808583886
2024-07-30,-0.04880415808821348
2024-07-31,-0.03269009599230155
2024-08-01,-0.04935641398215118
2024-08-02,-0.07744373816799
2024-08-05,-0.09832766996720266
2024-08-06,-0.08525366820983815
2024-08-07,-0.08836943213909654
2024-08-08,-0.06542303748754141
2024-08-09,-0.0609255211249381
2024-08-12,-0.06399175070777063
2024-08-13,-0.054580977083251714
2024-08-14,-0.048271864919731566
2024-08-15,-0.037704875830004814
2024-08-16,-0.03590931364251504
2024-08-19,-0.028459518824939578
2024-08-20,-0.03174347602750072
2024-08-21,-0.026843421810492152
2024-08-22,-0.027562589578994712
2024-08-23,-0.01877860915911378
2024-08-26,-0.020356761652104982
2024-08-27,-0.018335433927672673
2024-08-28,-0.0175032469298263
2024-08-29,-0.01507934616631712
2024-08-30,-0.005869396813658501
2024-09-02,-0.006126696088661343
2024-09-03,-0.02337523675339248
2024-09-04,-0.022534986574334614
2024-09-05,-0.029514110054472686
2024-09-06,-0.040876173376778846
2024-09-09,-0.029254448366917485
2024-09-10,-0.030179077503258656
2024-09-11,-0.02884807103828868
2024-09-12,-0.021484764277009072
2024-09-13,-0.01528244817866753
2024-09-16,-0.009441585301474653
2024-09-17,-0.010806409963049712
2024-09-18,-0.01340148288458154
2024-09-19,-0.0022723415387025936
2024-09-20,-0.0020831406943406794
2024-09-23,0.0
2024-09-24,-0.0029253225697168928
2024-09-25,-0.005986533205740718
2024-09-26,-0.0062469027839693325
2024-09-27,-0.004468965584566775
2024-09-30,0.0
2024-10-01,-0.00034428999194413556
2024-10-02,-0.004154556882777993
2024-10-03,-0.009931610746130803
2024-10-04,-0.004747264752152369
2024-10-07,-0.013714415889350073
2024-10-08,-0.006869893026518081
2024-10-09,-0.00020437476207813
2024-10-10,-0.0069259510045510675
2024-10-11,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,-0.002152435560586974
2024-10-18,0.0
2024-10-21,-0.009487741496196578
2024-10-22,-0.01343841442226057
2024-10-23,-0.014378721838555708
2024-10-24,-0.01526955752818715
2024-10-25,-0.026853202785156238
2024-10-28,-0.020404178982470267
2024-10-29,-0.022758488774984986
2024-10-30,-0.024643593903404093
2024-10-31,-0.03877715243237767
2024-11-01,-0.04501625547798083
2024-11-04,-0.040532695791432594
2024-11-05,-0.020523314626399003
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-11,0.0
2024-11-12,-0.008859787161705213
2024-11-13,-0.008668825618267095
2024-11-14,-0.018131566539151822
2024-11-15,-0.023624601706774495
2024-11-18,-0.021649025460308002
2024-11-19,-0.0215456408934821
2024-11-20,-0.01910280532701414
2024-11-21,-0.004060332411251033
2024-11-22,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,-0.0027334740805033952
2024-11-28,-0.003050944371234654
2024-11-29,0.0
2024-12-02,-0.013284772419087432
2024-12-03,-0.016918217864721807
2024-12-04,-0.015179671165664432
2024-12-05,-0.016084040636090147
2024-12-06,-0.018151586713043177
2024-12-09,-0.038802164714703324
2024-12-10,-0.045532693035724714
2024-12-11,-0.04331329683722385
2024-12-12,-0.04619767264345931
2024-12-13,-0.048991972103809456
2024-12-16,-0.05154264105348161
2024-12-17,-0.06178301083826132
2024-12-18,-0.09436326800910833
2024-12-19,-0.09259461091042365
2024-12-20,-0.07885115218127448
2024-12-23,-0.07782740879352534
2024-12-24,-0.06800462651365513
2024-12-25,-0.06815255305240142
2024-12-26,-0.06900650885807713
2024-12-27,-0.07868954702887376
2024-12-30,-0.08759381283894185
2024-12-31,-0.08893803511060372
2025-01-01,-0.08896569813170585
2025-01-02,-0.08994654134077007
2025-01-03,-0.07987841503137671
2025-01-06,-0.0816761895090774
2025-01-07,-0.08595441489352207
2025-01-08,-0.07738179326906558
2025-01-09,-0.07752253390430819
2025-01-10,-0.0930756203093116
2025-01-13,-0.08937356135840091
2025-01-14,-0.0768316650502926
2025-01-15,-0.06141315645324796
2025-01-16,-0.05174150303046565
2025-01-17,-0.04478916419386314
2025-01-20,-0.0449938012087473
2025-01-21,-0.03110028936624709
2025-01-22,-0.033820107815642486
2025-01-23,-0.0295549490644067
2025-01-24,-0.027807268276463404
2025-01-27,-0.03786878828436102
2025-01-28,-0.034259116649594135
2025-01-29,-0.03522238342867168
2025-01-30,-0.02439166774012269
2025-01-31,-0.03070193734405724
2025-02-03,-0.03402050314591787
2025-02-04,-0.03410414631638847
2025-02-05,-0.019700340459971932
2025-02-06,-0.015013982914645174
2025-02-07,-0.023100474210534738
2025-02-10,-0.023957394543067223
2025-02-11,-0.027698929795301086
2025-02-12,-0.03419557698725939
2025-02-13,-0.025054756764278707
2025-02-14,-0.02196125824057671
2025-02-17,-0.022191250023725795
2025-02-18,-0.016668637520173668
2025-02-19,-0.012692025479739244
2025-02-20,-0.028904345526606146
2025-02-21,-0.049905939015843837
2025-02-24,-0.04979573115635183
2025-02-25,-0.05386916613236692
2025-02-26,-0.048271798558804035
2025-02-27,-0.05920849808681816
2025-02-28,-0.03906591990718955
2025-03-03,-0.05067988230229015
2025-03-04,-0.07914266673624959
2025-03-05,-0.07456231351107923
2025-03-06,-0.09873306837524876
2025-03-07,-0.10067147814394917
2025-03-10,-0.12401718830860775
2025-03-11,-0.12850913625297333
2025-03-12,-0.12494482477372437
2025-03-13,-0.1358751021672301
2025-03-14,-0.11986762910002902
2025-03-17,-0.11131272336832632
2025-03-18,-0.11701904068763413
2025-03-19,-0.10695225742568026
2025-03-20,-0.10826893187864328
2025-03-21,-0.10957567375024546
2025-03-24,-0.09519231663738692
2025-03-25,-0.09374347296366725
2025-03-26,-0.09712930786734475
2025-03-27,-0.09974425654187147
2025-03-28,-0.10719129486066992
2025-03-31,-0.09851190432171941
2025-04-01,-0.09626200023185694
2025-04-02,-0.0905507771855999
2025-04-03,-0.12227398947747503
2025-04-04,-0.16183480553718943
2025-04-07,-0.16633860404599354
2025-04-08,-0.17181385067983423
2025-04-09,-0.1396385001142889
2025-04-10,-0.14816356005646647
2025-04-11,-0.14277386379464996
2025-04-14,-0.1373095784744257
2025-04-15,-0.1372090614851984
2025-04-16,-0.14224383716992928
2025-04-17,-0.14108059325623568
2025-04-18,-0.14118138262851943
2025-04-21,-0.15142349857839754
2025-04-22,-0.14026142068211822
2025-04-23,-0.1366864683076393
2025-04-24,-0.1333689386166359
2025-04-25,-0.1338739892756977
2025-04-28,-0.131637886332999
2025-04-29,-0.1289741982870728
2025-04-30,-0.12715631566792152
2025-05-01,-0.1291746214680457
2025-05-02,-0.12244098165548134
2025-05-05,-0.12280904675554705
2025-05-06,-0.12350171188261638
2025-05-07,-0.12043592903147637
2025-05-08,-0.1238598903476874
2025-05-09,-0.12342003195189222
2025-05-12,-0.12305436551493165
2025-05-13,-0.12292672127545767
2025-05-14,-0.12547968625339956
2025-05-15,-0.11675066808520351
2025-05-16,-0.11140207267398894
2025-05-19,-0.1086366886731468
2025-05-20,-0.10968245668513688
2025-05-21,-0.11676311540061346
2025-05-22,-0.11925082472287118
2025-05-23,-0.1180731009293825
2025-05-26,-0.11814867060344902
2025-05-27,-0.1135626927180865
2025-05-28,-0.11657583748490907
2025-05-29,-0.1165870228552135
2025-05-30,-0.11326368579119495
2025-06-02,-0.11139715402465411
2025-06-03,-0.11222788286501517
2025-06-04,-0.11592066266920853
2025-06-05,-0.11584147465207961
2025-06-06,-0.11322346565619035
2025-06-09,-0.11784322110372492
2025-06-10,-0.12329537471902385
2025-06-11,-0.12346371296379999
2025-06-12,-0.12098950831698874
2025-06-13,-0.12658987459520266
2025-06-16,-0.12267759382315724
2025-06-17,-0.12569183073297763
2025-06-18,-0.12546571556917274
2025-06-20,-0.12343654525577064
2025-06-23,-0.11742289999213062
2025-06-24,-0.11500732763356081
2025-06-25,-0.12124629814140475
2025-06-26,-0.11807564085261657
2025-06-27,-0.11433846437753359
2025-06-30,-0.10993825562231319
2025-07-01,-0.11228989705336512
2025-07-02,-0.11556346823923924
2025-07-03,-0.10959608746957616
2025-07-04,-0.1098681440807856
2025-07-07,-0.11113536429449267
2025-07-08,-0.11694719404992004
2025-07-09,-0.11425126871885294
2025-07-10,-0.1145395799907658
2025-07-11,-0.12120253038655115
2025-07-14,-0.11290829396846125
2025-07-15,-0.12172264684046541
2025-07-16,-0.11893527620538746
2025-07-17,-0.11500868843572098
2025-07-18,-0.11123647509127632
2025-07-21,-0.11333766745866247
2025-07-22,-0.1113273842217517
2025-07-23,-0.10447945356736721
2025-07-24,-0.1028324801914815
2025-07-25,-0.09719038944747738
2025-07-28,-0.1015797397861018
2025-07-29,-0.10051200791462045
2025-07-30,-0.09962397364496589
2025-07-31,-0.10265820668309467
2025-08-01,-0.11413888123587379
2025-08-04,-0.09999872473619287
2025-08-05,-0.10658012076193235
2025-08-06,-0.10891781837137537
2025-08-07,-0.11651422597157002
2025-08-08,-0.11244849946770741
2025-08-11,-0.11382560734027258
2025-08-12,-0.10321759952408849
2025-08-13,-0.1016787697618593
2025-08-14,-0.10633804660511703
2025-08-15,-0.11218307303462127
2025-08-18,-0.11090912102868145
2025-08-19,-0.11403745548409028
2025-08-20,-0.11140918185045112
2025-08-21,-0.11568369332468109
2025-08-22,-0.10343592726794681
2025-08-25,-0.1074150736719498
2025-08-26,-0.10049952731267697
2025-08-27,-0.09774401263762156
2025-08-28,-0.09304624159041686
2025-08-29,-0.104806237773868
2025-09-01,-0.10489510629329113
2025-09-02,-0.11090575529395241
2025-09-03,-0.11034587049044564
2025-09-04,-0.10207061386790262
2025-09-05,-0.10743722647287213
2025-09-08,-0.1022976960645694
2025-09-09,-0.10268983501428297
2025-09-10,-0.09197540520295244
2025-09-11,-0.07968976412094886
2025-09-12,-0.08573143677340844
2025-09-15,-0.0856095683964273
2025-09-16,-0.09511499484695418
2025-09-17,-0.08968041985291164
2025-09-18,-0.08258181868085512
2025-09-19,-0.0802810584563427
2025-09-22,-0.0768750373396726
2025-09-23,-0.07350103831223087
2025-09-24,-0.08105976769453482
2025-09-25,-0.08913529970544187
2025-09-26,-0.07567082477975962
2025-09-29,-0.07093524572939192
2025-09-30,-0.07035301739871902
2025-10-01,-0.0821646625962158
2025-10-02,-0.08033692329749209
2025-10-03,-0.0823380991142566
2025-10-06,-0.07932334450310263
2025-10-07,-0.08166769260623397
2025-10-08,-0.07997182337161035
2025-10-09,-0.08679178440779067
2025-10-10,-0.11612997016040116
2025-10-13,-0.09695155669476274
2025-10-14,-0.09132650809188758
2025-10-15,-0.08520496617212181
2025-10-16,-0.09614470302206124
2025-10-17,-0.09225971823493273
2025-10-20,-0.08323133979548669
2025-10-21,-0.08207427525671007
2025-10-22,-0.09073149357915089
2025-10-23,-0.08208891214476788
2025-10-24,-0.07321708602228627
2025-10-27,-0.06497642593840058
2025-10-28,-0.07477981379367271
2025-10-29,-0.07496242746252357
2025-10-30,-0.07707528420025078
2025-10-31,-0.07746044493022752
2025-11-03,-0.07371801250059762
2025-11-04,-0.08701820080967282
2025-11-05,-0.07451192390072092
2025-11-06,-0.08291354611939272
2025-11-07,-0.07498076278726795
2025-11-10,-0.05857807217528621
2025-11-11,-0.06109828273601359
2025-11-12,-0.05760280686801866
2025-11-13,-0.08225927090154417
2025-11-14,-0.08447169235910545
2025-11-17,-0.09304326230138549
2025-11-18,-0.0966902023114492
2025-11-19,-0.09531175440554607
2025-11-20,-0.1171212067854106
2025-11-21,-0.10769253808935708
2025-11-24,-0.09133198758156624
2025-11-25,-0.08190596713448661
2025-11-26,-0.07155763889326616
2025-11-27,-0.07179959820540038
2025-11-28,-0.06499502871075358
2025-12-01,-0.07760359788909299
2025-12-02,-0.07655677458771049
2025-12-03,-0.07584786673346045
2025-12-04,-0.07228289325813031
2025-12-05,-0.07070028384441351
2025-12-08,-0.07185633930199298
2025-12-09,-0.07190708571593951
2025-12-10,-0.05878615644249052
2025-12-11,-0.05063477305134889
2025-12-12,-0.06763342185284049
2025-12-15,-0.06562034557574115
2025-12-16,-0.07407311031440766
2025-12-17,-0.08687336422728076
2025-12-18,-0.07838393642512942
2025-12-19,-0.06868843737869279
2025-12-22,-0.060588075908091676
2025-12-23,-0.05808172776208831
2025-12-24,-0.05420823770493044
2025-12-25,-0.054380251574530414
2025-12-26,-0.05551912684167115
2025-12-29,-0.05909433552543497
2025-12-30,-0.06281667833305016
2025-12-31,-0.072739429931174
2026-01-01,-0.07299550989995496
2026-01-02,-0.05641728010297087
2026-01-05,-0.04724172284231776
2026-01-06,-0.03315917338663965
2026-01-07,-0.043354859850722516
2026-01-08,-0.046557205522731904
2026-01-09,-0.03857720909780893
2026-01-12,-0.02881242155499042
2026-01-13,-0.02284716014618815
2026-01-14,-0.024789360538306493
2026-01-15,-0.015456758513923141
2026-01-16,-0.01645540784060917
2026-01-19,-0.016652132743890546
2026-01-20,-0.033026679290546146
2026-01-21,-0.01495251577882517
2026-01-22,-0.017263574643494706
2026-01-23,-0.02384817845164644
2026-01-26,-0.021027964383976583
2026-01-27,-0.011047862667150521
2026-01-28,-0.00876134886692237
2026-01-29,-0.007876902969081612
2026-01-30,-0.020861215763396723
2026-02-02,-0.006181105756635885
2026-02-03,-0.002218664049451702
2026-02-04,-0.017076609970707368
2026-02-05,-0.023937558446293417
2026-02-06,0.0
2026-02-09,0.0
2026-02-10,-0.0076219470126401845
2026-02-11,-0.005756976910511136
2026-02-12,-0.020833416446554787
2026-02-13,-0.011628873397747985
2026-02-16,-0.011870711600482586
2026-02-17,-0.012437356562877144
2026-02-18,-0.0043311157444316795
2026-02-19,-0.005769695901444272
2026-02-20,0.0
2026-02-23,-0.011209272462948783
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,-0.002464547455253596
2026-02-27,-0.012035942860542437
2026-03-02,-0.013302483668978238
2026-03-03,-0.03598508311519344
2026-03-04,-0.028252897275224398
2026-03-05,-0.04500828680321001
2026-03-06,-0.06480715404048365
2026-03-09,-0.05534694183723088
2026-03-10,-0.05561810229785824
2026-03-11,-0.057021221896219054
2026-03-12,-0.074761246142378
2026-03-13,-0.07976560043788694
2026-03-16,-0.07115071217256963
2026-03-17,-0.06636164256160515
2026-03-18,-0.0759754428990177
2026-03-19,-0.07564165127803979
2026-03-20,-0.0908721992178586
2026-03-23,-0.07978547188546303
2026-03-24,-0.07266255415607314
2026-03-25,-0.06798199446859154
2026-03-26,-0.08626817567887601
2026-03-28,-0.09725841530565682
2026-03-30,-0.10962966126222173
2026-03-31,-0.08059762452604402
2026-04-01,-0.07002593091612719
2026-04-02,-0.07111478303984031
2026-04-03,-0.07142034357880589
2026-04-06,-0.06741004743369505
2026-04-07,-0.06647940114489137
2026-04-08,-0.04044927649518815
2026-04-09,-0.03707917175858089
2026-04-10,-0.03772339658693247
2026-04-13,-0.0317630306170652
2026-04-14,-0.027925005715749185
2026-04-15,-0.03190695401151655
2026-04-16,-0.02707736865940147
2026-04-17,-0.021915847474612504
2026-04-20,-0.02145370417025627
2026-04-21,-0.02312691543977663
2026-04-22,-0.02177511002731103
2026-04-23,-0.01434871193018028
2026-04-24,-0.012075801669700903
2026-04-27,-0.011590656927401355
2026-04-28,-0.016745796930448975
2026-04-29,-0.012399209828786728
2026-04-30,0.0
2026-05-01,-0.004016300019551111
2026-05-04,-0.0064502869678766395
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,-0.012270025547762464
2026-05-08,-0.005283895765945346
2026-05-11,0.0
2026-05-12,-0.0012601186185562385
2026-05-13,-0.00029257786893865934
2026-05-14,0.0
2026-05-15,-0.008467294963055427
2026-05-21,-0.0026766964004422134
2026-05-22,0.0
2026-05-26,-0.0032737075606782406
2026-05-27,-0.004656991113028752
2026-05-28,-0.005452991319622735
2026-05-29,-0.008852763060203106
2026-06-01,0.0
2026-06-02,0.0
2026-06-03,0.0
2026-06-04,-0.020665273453732036
2026-06-05,-0.014488473901220322
2026-06-08,-0.013901077222858604
2026-06-09,-0.02463946983434684
2026-06-10,-0.0046340494376434505
2026-06-11,0.0
2026-06-12,0.0
2026-06-15,-0.006049823917683161
2026-06-16,-0.010540434932553522
2026-06-17,-0.010540434932553522
