period,drawdown
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,-7.281935461200817e-05
2023-11-03,0.0
2023-11-06,-0.00021926234641755915
2023-11-07,-0.00010495800429111135
2023-11-08,0.0
2023-11-09,-0.0024755897455752685
2023-11-10,0.0
2023-11-13,-0.0002881980001689932
2023-11-14,0.0
2023-11-15,-5.1396521430380204e-05
2023-11-16,-0.0006647441683967914
2023-11-17,0.0
2023-11-20,0.0
2023-11-21,-0.0008040223628309473
2023-11-22,0.0
2023-11-23,-0.00010812173237395584
2023-11-24,0.0
2023-11-27,-0.00023275015126855703
2023-11-28,-0.0017935743623250788
2023-11-29,-0.001370279406853303
2023-11-30,0.0
2023-12-01,0.0
2023-12-04,-0.0015275848261162572
2023-12-05,-0.003953702555637317
2023-12-06,-0.00536903749826978
2023-12-07,-0.0035465690134443006
2023-12-08,-0.0012189300491035615
2023-12-11,0.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,-0.0014622826519617993
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,-0.008496548369931967
2023-12-21,-0.001827935800578162
2023-12-22,-0.00019921122465615948
2023-12-25,-0.00023530675071159468
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,-0.0013426074551021738
2024-01-01,-0.0014080381875754
2024-01-02,-0.00571435293999123
2024-01-03,-0.011111141385630297
2024-01-04,-0.011747487082525043
2024-01-05,-0.011366825405194958
2024-01-08,-0.005919693234948231
2024-01-09,-0.007526023239023294
2024-01-10,-0.00524767339678367
2024-01-11,-0.0051927005520008285
2024-01-12,-0.005170951056218787
2024-01-15,-0.005244125594677129
2024-01-16,-0.007188469727694491
2024-01-17,-0.010873151527815206
2024-01-18,-0.006259304996597548
2024-01-19,-0.0013065739722817327
2024-01-22,0.0
2024-01-23,-0.00041052919412332134
2024-01-24,-0.0018857483970803335
2024-01-25,0.0
2024-01-26,-0.0008949321001935351
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,-0.006797490380577531
2024-02-01,-2.574567297608521e-05
2024-02-02,0.0
2024-02-05,-0.0032171233541885558
2024-02-06,-0.001601523097688351
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.0
2024-02-12,0.0
2024-02-13,-0.008378350228620213
2024-02-14,-0.0030476152194544026
2024-02-15,0.0
2024-02-16,-0.0031504047857817685
2024-02-19,-0.00323653449021144
2024-02-20,-0.006547911975507303
2024-02-21,-0.0044277156312499955
2024-02-22,0.0
2024-02-23,0.0
2024-02-26,-0.0011393287677610164
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-04,0.0
2024-03-05,-0.004027175581207798
2024-03-06,-0.0003244620026355838
2024-03-07,0.0
2024-03-08,-0.002058100194119672
2024-03-11,-0.00256461642248651
2024-03-12,0.0
2024-03-13,-0.0006682285037961089
2024-03-14,-0.0068116288340565045
2024-03-15,-0.008183613868211537
2024-03-18,-0.006140314695364246
2024-03-19,-0.0019112718109378646
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,-0.003814707402365336
2024-03-25,-0.006093622145360911
2024-03-26,-0.006078039664469181
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,-3.489315299098905e-05
2024-04-01,-0.004286230386595813
2024-04-02,-0.010547179432297882
2024-04-03,-0.009561936946277494
2024-04-04,-0.017533129880588083
2024-04-05,-0.011795626252019797
2024-04-08,-0.010559965928876203
2024-04-09,-0.009909835895908436
2024-04-10,-0.02050629252879277
2024-04-11,-0.021233004941559108
2024-04-12,-0.030996504611613962
2024-04-15,-0.037526145185248994
2024-04-16,-0.040745319087088894
2024-04-17,-0.04387279412071632
2024-04-18,-0.04547416505880442
2024-04-19,-0.04443695799604741
2024-04-22,-0.03920544952237581
2024-04-23,-0.03274162910313949
2024-04-24,-0.03200638835485081
2024-04-25,-0.03329950473472931
2024-04-26,-0.03213133972276205
2024-04-29,-0.02865066515875092
2024-04-30,-0.039772195704212865
2024-05-01,-0.04319147338944296
2024-05-02,-0.03987211213544495
2024-05-03,-0.03450829792317334
2024-05-06,-0.027926539839983167
2024-05-07,-0.026113239913980957
2024-05-08,-0.026338940453901616
2024-05-09,-0.020821676450769377
2024-05-10,-0.019583360080340784
2024-05-13,-0.02107667764883514
2024-05-14,-0.01841882244836468
2024-05-15,-0.012042263408567955
2024-05-16,-0.01442999720187843
2024-05-17,-0.012989899452895415
2024-05-20,-0.013126786475617602
2024-05-21,-0.01353317547145294
2024-05-22,-0.016770171840467918
2024-05-23,-0.025515165369264015
2024-05-24,-0.021398406135320513
2024-05-27,-0.021456091364421725
2024-05-28,-0.02656753263758005
2024-05-29,-0.033792791253150045
2024-05-30,-0.032566035428306384
2024-05-31,-0.02424861485870833
2024-06-03,-0.02901431461333248
2024-06-04,-0.03135408447569554
2024-06-05,-0.026735282006348227
2024-06-06,-0.02818494071515354
2024-06-07,-0.02976587019682586
2024-06-10,-0.02749582281403251
2024-06-11,-0.030210939209327714
2024-06-12,-0.026061472795812612
2024-06-13,-0.027867785921846133
2024-06-14,-0.032453159757061756
2024-06-17,-0.026873773233922815
2024-06-18,-0.024094194600677632
2024-06-19,-0.024138221312029917
2024-06-20,-0.023850549918019825
2024-06-21,-0.02357082804667665
2024-06-24,-0.02025110089245674
2024-06-25,-0.024243215524634265
2024-06-26,-0.02843698052182997
2024-06-27,-0.028080090504214006
2024-06-28,-0.02751129006010855
2024-07-01,-0.03126479058645504
2024-07-02,-0.02886846622157746
2024-07-03,-0.02809671954123394
2024-07-04,-0.028178519082869502
2024-07-05,-0.029371795801077072
2024-07-08,-0.02779914298293784
2024-07-09,-0.028478768481467798
2024-07-10,-0.023158207532402164
2024-07-11,-0.018898434471992354
2024-07-12,-0.015131007535578611
2024-07-15,-0.01379003474733298
2024-07-16,-0.0051950338357658055
2024-07-17,-0.00995156316710144
2024-07-18,-0.014014507349219163
2024-07-19,-0.017732813685794824
2024-07-22,-0.011535816798373899
2024-07-23,-0.012764903077588485
2024-07-24,-0.020581551203366577
2024-07-25,-0.02055208768174477
2024-07-26,-0.012032546278660905
2024-07-29,-0.011201839366120958
2024-07-30,-0.010295403682495818
2024-07-31,-0.006440610753872922
2024-08-01,-0.014078513242196777
2024-08-02,-0.02598820542267477
2024-08-05,-0.03977908461202795
2024-08-06,-0.03254861905467443
2024-08-07,-0.03660263854724599
2024-08-08,-0.023357396014134668
2024-08-09,-0.020911219632341216
2024-08-12,-0.02331778184877331
2024-08-13,-0.016297429289651166
2024-08-14,-0.013995442152817783
2024-08-15,-0.005321039921853066
2024-08-16,-0.003709230662581664
2024-08-19,0.0
2024-08-20,-0.002850379094086919
2024-08-21,0.0
2024-08-22,-0.001908108807162523
2024-08-23,0.0
2024-08-26,-0.000918133994094128
2024-08-27,-0.0001740800186676994
2024-08-28,-0.0012098292673944355
2024-08-29,0.0
2024-08-30,0.0
2024-09-02,-3.2289439544141985e-05
2024-09-03,-0.010352269615639287
2024-09-04,-0.010681418397228915
2024-09-05,-0.01551601858015994
2024-09-06,-0.023281356141226506
2024-09-09,-0.016183306498340655
2024-09-10,-0.015059426523124864
2024-09-11,-0.014401118177641892
2024-09-12,-0.010459600532796709
2024-09-13,-0.004214321042177449
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,-0.0021796417609981633
2024-09-19,0.0
2024-09-20,-0.002464490783768203
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,-0.004431616376063041
2024-09-26,0.0
2024-09-27,0.0
2024-09-30,0.0
2024-10-01,-5.677480026589077e-05
2024-10-02,-0.0049408734471276805
2024-10-03,-0.009410364642327806
2024-10-04,-0.0046252119167915495
2024-10-07,-0.011700031811091915
2024-10-08,-0.008616183372130992
2024-10-09,-0.0030196215896296508
2024-10-10,-0.006979870332518567
2024-10-11,0.0
2024-10-14,0.0
2024-10-15,-0.002037112382687223
2024-10-16,0.0
2024-10-17,-0.0014356751477428986
2024-10-18,0.0
2024-10-21,-0.007630295715154278
2024-10-22,-0.011262916506687648
2024-10-23,-0.013780277561961318
2024-10-24,-0.01450263130180618
2024-10-25,-0.0188208970550916
2024-10-28,-0.014172397618749444
2024-10-29,-0.01691016055825101
2024-10-30,-0.01769008217327328
2024-10-31,-0.02691985043877998
2024-11-01,-0.027073898460797996
2024-11-04,-0.026035562292760606
2024-11-05,-0.016998066724173477
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-11,0.0
2024-11-12,-0.005950398785902533
2024-11-13,-0.0063054233020487516
2024-11-14,-0.01221588260239137
2024-11-15,-0.017819888077310053
2024-11-18,-0.014610387354836996
2024-11-19,-0.0172739198664974
2024-11-20,-0.015612435289188209
2024-11-21,-0.005672460215729758
2024-11-22,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,-0.0008698769164673381
2024-11-28,-0.0009153196691047416
2024-11-29,0.0
2024-12-02,-0.0034643814749540924
2024-12-03,-0.006659802517472668
2024-12-04,-0.006387920461719099
2024-12-05,-0.009106925222238882
2024-12-06,-0.01051284716287737
2024-12-09,-0.015706311666770056
2024-12-10,-0.019567578841487077
2024-12-11,-0.019507591526621515
2024-12-12,-0.02205774610198341
2024-12-13,-0.024930035145189433
2024-12-16,-0.027180893441201115
2024-12-17,-0.0320936953686054
2024-12-18,-0.05154954414944146
2024-12-19,-0.05335077065713867
2024-12-20,-0.04460957380065078
2024-12-23,-0.04374363440317819
2024-12-24,-0.03823742239286887
2024-12-25,-0.038293330878710674
2024-12-26,-0.0379138785701032
2024-12-27,-0.04339745459546607
2024-12-30,-0.04985558565008141
2024-12-31,-0.049570212491694576
2025-01-01,-0.04958202176461013
2025-01-02,-0.051573610256693825
2025-01-03,-0.045117318566860076
2025-01-06,-0.04676433049034712
2025-01-07,-0.0489024906936546
2025-01-08,-0.04610664295907796
2025-01-09,-0.04613449339974396
2025-01-10,-0.05702208909440243
2025-01-13,-0.05158442913412986
2025-01-14,-0.04522131995291989
2025-01-15,-0.03796339027397788
2025-01-16,-0.03270580385300914
2025-01-17,-0.029153434775891274
2025-01-20,-0.02919302436932658
2025-01-21,-0.022108777651515532
2025-01-22,-0.024858451083679012
2025-01-23,-0.022908703785912143
2025-01-24,-0.022919919870979855
2025-01-27,-0.022009438609503884
2025-01-28,-0.024846879926149423
2025-01-29,-0.026555264315512028
2025-01-30,-0.01971945087806737
2025-01-31,-0.023379129641520446
2025-02-03,-0.026017296922332567
2025-02-04,-0.025912315730057034
2025-02-05,-0.021721445305716847
2025-02-06,-0.020817731316712496
2025-02-07,-0.023648584782883897
2025-02-10,-0.02303274976244274
2025-02-11,-0.022887643251703893
2025-02-12,-0.026042417858340272
2025-02-13,-0.021921057410433598
2025-02-14,-0.022740028547040603
2025-02-17,-0.022797984664559068
2025-02-18,-0.01986332687265402
2025-02-19,-0.01813555101963249
2025-02-20,-0.021137608710640632
2025-02-21,-0.029291282689818843
2025-02-24,-0.0291456537264706
2025-02-25,-0.028312378026519425
2025-02-26,-0.02887877079605372
2025-02-27,-0.03291578264375361
2025-02-28,-0.02523688013558467
2025-03-03,-0.030531771731564405
2025-03-04,-0.042275223638464476
2025-03-05,-0.03768658722804885
2025-03-06,-0.04711594993010326
2025-03-07,-0.04408610178057781
2025-03-10,-0.05401368629739878
2025-03-11,-0.0606669476187045
2025-03-12,-0.0616041933566962
2025-03-13,-0.06752865838970323
2025-03-14,-0.05682750668063352
2025-03-17,-0.04969916191493584
2025-03-18,-0.05340826763321671
2025-03-19,-0.04821994599093948
2025-03-20,-0.04972720284980148
2025-03-21,-0.0515762845693396
2025-03-24,-0.04222323583757026
2025-03-25,-0.04295445315214175
2025-03-26,-0.044445491906174195
2025-03-27,-0.04615829784683745
2025-03-28,-0.05385098892384643
2025-03-31,-0.048249917831415634
2025-04-01,-0.04756474805083821
2025-04-02,-0.042694714038977066
2025-04-03,-0.06788141473986509
2025-04-04,-0.10201419108909637
2025-04-07,-0.10634535359215458
2025-04-08,-0.11514515686091131
2025-04-09,-0.07250204956208817
2025-04-10,-0.08541605568427613
2025-04-11,-0.07985060047825165
2025-04-14,-0.07435414133094931
2025-04-15,-0.07459953000221131
2025-04-16,-0.07954273054826277
2025-04-17,-0.07681758776396985
2025-04-18,-0.07686347320450715
2025-04-21,-0.08623116010893916
2025-04-22,-0.07515080758415005
2025-04-23,-0.07139165534070546
2025-04-24,-0.06546017962418538
2025-04-25,-0.0661205847103914
2025-04-28,-0.06431107090459687
2025-04-29,-0.061422248131213775
2025-04-30,-0.06017842253687089
2025-05-01,-0.06071221264882021
2025-05-02,-0.0534959855421453
2025-05-05,-0.05441581492340364
2025-05-06,-0.056935968598575526
2025-05-07,-0.05491246663171989
2025-05-08,-0.055246821674362234
2025-05-09,-0.05520869815818363
2025-05-12,-0.0524596028628449
2025-05-13,-0.05278231086270169
2025-05-14,-0.054718195267802305
2025-05-15,-0.049648705458961384
2025-05-16,-0.0453287649395715
2025-05-19,-0.044130801540064435
2025-05-20,-0.04510229410924205
2025-05-21,-0.05296262741864999
2025-05-22,-0.05452596852611469
2025-05-23,-0.054811208357984365
2025-05-26,-0.054890754108391615
2025-05-27,-0.048617163341774794
2025-05-28,-0.05147862659646374
2025-05-29,-0.0506175271598448
2025-05-30,-0.04874337351059643
2025-06-02,-0.04786584960388196
2025-06-03,-0.04673870219541498
2025-06-04,-0.04858236549064665
2025-06-05,-0.049312311328579495
2025-06-06,-0.04568838513288165
2025-06-09,-0.04771904374841973
2025-06-10,-0.04857586364569255
2025-06-11,-0.049416226799201324
2025-06-12,-0.047736776478882414
2025-06-13,-0.05464545455311942
2025-06-16,-0.050611386664686786
2025-06-17,-0.05489252038929815
2025-06-18,-0.05482952105254946
2025-06-20,-0.053745568698687074
2025-06-23,-0.04731667184637767
2025-06-24,-0.04277155938564936
2025-06-25,-0.04752528373110232
2025-06-26,-0.0440819731753912
2025-06-27,-0.04088833986080598
2025-06-30,-0.0372233519919587
2025-07-01,-0.03391336473258788
2025-07-02,-0.034919768804254736
2025-07-03,-0.030764617299726682
2025-07-04,-0.030811721618824617
2025-07-07,-0.03380511299389821
2025-07-08,-0.03581199893906817
2025-07-09,-0.03475060346947534
2025-07-10,-0.03316999255611908
2025-07-11,-0.03696839213704528
2025-07-14,-0.03402702060399676
2025-07-15,-0.04044433825350302
2025-07-16,-0.03829488056381758
2025-07-17,-0.03460789415779053
2025-07-18,-0.03337540607417433
2025-07-21,-0.03488743188374188
2025-07-22,-0.03193792963509201
2025-07-23,-0.028802780945282658
2025-07-24,-0.029305024332008434
2025-07-25,-0.026703144740552687
2025-07-28,-0.029639872886362606
2025-07-29,-0.02963387582947119
2025-07-30,-0.03126869383420494
2025-07-31,-0.03437492062095959
2025-08-01,-0.040600893739414
2025-08-04,-0.03272268090950248
2025-08-05,-0.03577514363403167
2025-08-06,-0.0356338332452002
2025-08-07,-0.03790100651549788
2025-08-08,-0.03595683421953888
2025-08-11,-0.03728197819294499
2025-08-12,-0.031182106563183543
2025-08-13,-0.026254741539105675
2025-08-14,-0.02861226899871061
2025-08-15,-0.031235945299583956
2025-08-18,-0.031338507539899196
2025-08-19,-0.030209688660052025
2025-08-20,-0.029050825008149816
2025-08-21,-0.03088407608035104
2025-08-22,-0.023459598905019585
2025-08-25,-0.027092401901158247
2025-08-26,-0.02521062264058649
2025-08-27,-0.023780505140567842
2025-08-28,-0.02293565055587865
2025-08-29,-0.02516464878572866
2025-09-01,-0.025210885154871465
2025-09-02,-0.028321781172823135
2025-09-03,-0.029050362909405325
2025-09-04,-0.02550851616799754
2025-09-05,-0.02700573160519748
2025-09-08,-0.02600130898095221
2025-09-09,-0.026874163751872904
2025-09-10,-0.025927324063062196
2025-09-11,-0.01860174763297351
2025-09-12,-0.020859452568878112
2025-09-15,-0.020962657511174432
2025-09-16,-0.023633949269027843
2025-09-17,-0.02222372674234918
2025-09-18,-0.01811899649953508
2025-09-19,-0.01783062019652415
2025-09-22,-0.017000369700961415
2025-09-23,-0.016566946405259575
2025-09-24,-0.018175296827886878
2025-09-25,-0.021193884816746444
2025-09-26,-0.016262460468315587
2025-09-29,-0.014760248077624882
2025-09-30,-0.013643825235150397
2025-10-01,-0.015851778100835268
2025-10-02,-0.015138818501078677
2025-10-03,-0.01453885385520004
2025-10-06,-0.014094220925839562
2025-10-07,-0.01581609495540559
2025-10-08,-0.014712856316214107
2025-10-09,-0.018226878126684
2025-10-10,-0.02840304714098929
2025-10-13,-0.023434758066993133
2025-10-14,-0.019147424140757652
2025-10-15,-0.018002134713050233
2025-10-16,-0.024776388982511666
2025-10-17,-0.02239769767723021
2025-10-20,-0.017733167161225416
2025-10-21,-0.01612035185204641
2025-10-22,-0.018974536847279788
2025-10-23,-0.016593589800565134
2025-10-24,-0.013944948941304824
2025-10-27,-0.011010733955496899
2025-10-28,-0.015663683668029615
2025-10-29,-0.01787670111697559
2025-10-30,-0.0181704103663497
2025-10-31,-0.018090444068341593
2025-11-03,-0.017859832555629618
2025-11-04,-0.020788251010594228
2025-11-05,-0.017545726240290715
2025-11-06,-0.020222672727857605
2025-11-07,-0.016494833414935295
2025-11-10,-0.01253578351614526
2025-11-11,-0.011349961311050372
2025-11-12,-0.00931627860522899
2025-11-13,-0.016122430354310158
2025-11-14,-0.017087782663974038
2025-11-17,-0.02195509426227138
2025-11-18,-0.022353378591914996
2025-11-19,-0.022760728985759315
2025-11-20,-0.029245076032663686
2025-11-21,-0.022949778344643734
2025-11-24,-0.018729423613109253
2025-11-25,-0.013943058907629702
2025-11-26,-0.010356322099839721
2025-11-27,-0.010404251532316944
2025-11-28,-0.007870837337481063
2025-12-01,-0.012177228410872987
2025-12-02,-0.012444205058516289
2025-12-03,-0.010454254355068637
2025-12-04,-0.009368072803654925
2025-12-05,-0.009049683902392136
2025-12-08,-0.011338353370726417
2025-12-09,-0.012420654848407264
2025-12-10,-0.0072721299079474555
2025-12-11,-0.002945599338382343
2025-12-12,-0.00747603157045329
2025-12-15,-0.006598249776320508
2025-12-16,-0.010677618151090584
2025-12-17,-0.013657832628968025
2025-12-18,-0.011606225045312168
2025-12-19,-0.00849054325105325
2025-12-22,-0.004731538826016957
2025-12-23,-0.004707568271802409
2025-12-24,-0.002983998635937568
2025-12-25,-0.003026457833885332
2025-12-26,-0.003375080667340935
2025-12-29,-0.005031801808655811
2025-12-30,-0.006306922896283318
2025-12-31,-0.011466237699078952
2026-01-01,-0.01149320578962354
2026-01-02,-0.005971935580136534
2026-01-05,-0.0015082710045326575
2026-01-06,0.0
2026-01-07,-0.006011119426091227
2026-01-08,-0.0031893450701810933
2026-01-09,-0.00041513834434347974
2026-01-12,0.0
2026-01-13,0.0
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,-0.0011149823286481508
2026-01-19,-0.001183644194485245
2026-01-20,-0.009156950289067933
2026-01-21,-0.0003961155118105131
2026-01-22,-0.00019396122547588046
2026-01-23,-0.003404468629091828
2026-01-26,-0.0013176653518691683
2026-01-27,0.0
2026-01-28,-0.0005626752616966213
2026-01-29,0.0
2026-01-30,-0.003253854307942783
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,0.0
2026-02-05,-0.0037368777174948686
2026-02-06,0.0
2026-02-09,0.0
2026-02-10,-6.900162145551114e-05
2026-02-11,0.0
2026-02-12,-0.007821814754633283
2026-02-13,-0.002362847775461141
2026-02-16,-0.0024414677722430778
2026-02-17,-0.0036462721891072913
2026-02-18,-0.00024667469855566004
2026-02-19,-0.0013924071452358078
2026-02-20,0.0
2026-02-23,-0.006910418552728448
2026-02-24,-0.0012522548385680565
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,-0.0012604504296884755
2026-03-02,-0.0018025297140851215
2026-03-03,-0.009976849675736643
2026-03-04,-0.007268546978477564
2026-03-05,-0.015474922248436052
2026-03-06,-0.026138515968299525
2026-03-09,-0.02258082591098265
2026-03-10,-0.026162626266283517
2026-03-11,-0.027096907380278146
2026-03-12,-0.0370324375531933
2026-03-13,-0.03835498756209188
2026-03-16,-0.033819234593428504
2026-03-17,-0.03110066812820922
2026-03-18,-0.03944342395423306
2026-03-19,-0.040109939035121944
2026-03-20,-0.05011212034433421
2026-03-23,-0.04163043341733974
2026-03-24,-0.03774886132425814
2026-03-25,-0.03395593616874171
2026-03-26,-0.041036928401145034
2026-03-28,-0.04980680186633135
2026-03-30,-0.05292693610737664
2026-03-31,-0.03646807391665707
2026-04-01,-0.03317967274310851
2026-04-02,-0.03304216766983592
2026-04-03,-0.03311791675328424
2026-04-06,-0.03017578212898564
2026-04-07,-0.031529514158304295
2026-04-08,-0.01281933627524312
2026-04-09,-0.011512185201576486
2026-04-10,-0.016406417089131375
2026-04-13,-0.010242618435817419
2026-04-14,-0.00744506630274866
2026-04-15,-0.010055877432448401
2026-04-16,-0.007050608513586076
2026-04-17,-0.0002491214639467332
2026-04-20,0.0
2026-04-21,-0.0027512392685679066
2026-04-22,-0.002801345251463805
2026-04-23,0.0
2026-04-24,-0.001394731547481376
2026-04-27,-0.001970520816164556
2026-04-28,-0.004772914829654251
2026-04-29,-0.005626751828879062
2026-04-30,0.0
2026-05-01,-0.0027251805846484345
2026-05-04,-0.006917356393123408
2026-05-05,-0.0019130631315324997
2026-05-06,0.0
2026-05-07,-0.007041171440626548
2026-05-08,-0.005831447937055589
2026-05-11,-0.004440061123747063
2026-05-12,-0.004392885263157509
2026-05-13,-0.005312827165549039
2026-05-14,-0.0027962523665154837
2026-05-15,-0.003596266916992663
2026-05-21,0.0
2026-05-22,0.0
2026-05-26,-0.00034160245905501263
2026-05-27,0.0
2026-05-28,-0.001271676478251882
2026-05-29,-0.004531633004776325
2026-06-01,-8.342529379046226e-05
2026-06-02,0.0
2026-06-03,0.0
2026-06-04,-0.007321861551348174
2026-06-05,-0.00793070056459999
2026-06-08,-0.0028047160666101467
2026-06-09,-0.010013866392838078
2026-06-10,0.0
2026-06-11,0.0
2026-06-12,0.0
2026-06-15,-0.001305117715724169
2026-06-16,-0.009070117826701085
2026-06-17,-0.009070117826701085
