ticker,weight,pct_of_invested,sector
AAPL,0.002092050209205,0.0033333333333333,Information Technology
ABBV,0.002092050209205,0.0033333333333333,Health Care
ABNB,0.002092050209205,0.0033333333333333,Consumer Discretionary
ACGL,0.002092050209205,0.0033333333333333,Financials
ADI,0.002092050209205,0.0033333333333333,Information Technology
ADM,0.002092050209205,0.0033333333333333,Consumer Staples
AEE,0.002092050209205,0.0033333333333333,Utilities
AEP,0.002092050209205,0.0033333333333333,Utilities
AES,0.002092050209205,0.0033333333333333,Utilities
AFL,0.002092050209205,0.0033333333333333,Financials
AIZ,0.002092050209205,0.0033333333333333,Financials
AKAM,0.002092050209205,0.0033333333333333,Information Technology
ALB,0.002092050209205,0.0033333333333333,Materials
ALL,0.002092050209205,0.0033333333333333,Financials
AMAT,0.002092050209205,0.0033333333333333,Information Technology
AMCR,0.002092050209205,0.0033333333333333,Materials
AMD,0.002092050209205,0.0033333333333333,Information Technology
AME,0.002092050209205,0.0033333333333333,Industrials
AMGN,0.002092050209205,0.0033333333333333,Health Care
AMZN,0.002092050209205,0.0033333333333333,Consumer Discretionary
ANET,0.002092050209205,0.0033333333333333,Information Technology
APA,0.002092050209205,0.0033333333333333,Energy
APD,0.002092050209205,0.0033333333333333,Materials
APH,0.002092050209205,0.0033333333333333,Information Technology
ATO,0.002092050209205,0.0033333333333333,Utilities
AVGO,0.002092050209205,0.0033333333333333,Information Technology
AXP,0.002092050209205,0.0033333333333333,Financials
BA,0.002092050209205,0.0033333333333333,Industrials
BAC,0.002092050209205,0.0033333333333333,Financials
BALL,0.002092050209205,0.0033333333333333,Materials
BEN,0.002092050209205,0.0033333333333333,Financials
BFB,0.002092050209205,0.0033333333333333,Consumer Staples
BG,0.002092050209205,0.0033333333333333,Consumer Staples
BIIB,0.002092050209205,0.0033333333333333,Health Care
BKR,0.002092050209205,0.0033333333333333,Energy
BLK,0.002092050209205,0.0033333333333333,Financials
BMY,0.002092050209205,0.0033333333333333,Health Care
BRKB,0.002092050209205,0.0033333333333333,Financials
C,0.002092050209205,0.0033333333333333,Financials
CAH,0.002092050209205,0.0033333333333333,Health Care
CAT,0.002092050209205,0.0033333333333333,Industrials
CB,0.002092050209205,0.0033333333333333,Financials
CBOE,0.002092050209205,0.0033333333333333,Financials
CCL,0.002092050209205,0.0033333333333333,Consumer Discretionary
CDNS,0.002092050209205,0.0033333333333333,Information Technology
CF,0.002092050209205,0.0033333333333333,Materials
CFG,0.002092050209205,0.0033333333333333,Financials
CHD,0.002092050209205,0.0033333333333333,Consumer Staples
CHRW,0.002092050209205,0.0033333333333333,Industrials
CINF,0.002092050209205,0.0033333333333333,Financials
CL,0.002092050209205,0.0033333333333333,Consumer Staples
CME,0.002092050209205,0.0033333333333333,Financials
CMI,0.002092050209205,0.0033333333333333,Industrials
CMS,0.002092050209205,0.0033333333333333,Utilities
CNC,0.002092050209205,0.0033333333333333,Health Care
CNP,0.002092050209205,0.0033333333333333,Utilities
COP,0.002092050209205,0.0033333333333333,Energy
COST,0.002092050209205,0.0033333333333333,Consumer Staples
CPAY,0.002092050209205,0.0033333333333333,Financials
CRL,0.002092050209205,0.0033333333333333,Health Care
CRWD,0.002092050209205,0.0033333333333333,Information Technology
CSCO,0.002092050209205,0.0033333333333333,Information Technology
CSX,0.002092050209205,0.0033333333333333,Industrials
CTVA,0.002092050209205,0.0033333333333333,Materials
CVS,0.002092050209205,0.0033333333333333,Health Care
CVX,0.002092050209205,0.0033333333333333,Energy
D,0.002092050209205,0.0033333333333333,Utilities
DAL,0.002092050209205,0.0033333333333333,Industrials
DE,0.002092050209205,0.0033333333333333,Industrials
DECK,0.002092050209205,0.0033333333333333,Consumer Discretionary
DELL,0.002092050209205,0.0033333333333333,Information Technology
DGX,0.002092050209205,0.0033333333333333,Health Care
DHI,0.002092050209205,0.0033333333333333,Consumer Discretionary
DLR,0.002092050209205,0.0033333333333333,Real Estate
DOC,0.002092050209205,0.0033333333333333,Real Estate
DOV,0.002092050209205,0.0033333333333333,Industrials
DOW,0.002092050209205,0.0033333333333333,Materials
DTE,0.002092050209205,0.0033333333333333,Utilities
DUK,0.002092050209205,0.0033333333333333,Utilities
DVA,0.002092050209205,0.0033333333333333,Health Care
DVN,0.002092050209205,0.0033333333333333,Energy
EA,0.002092050209205,0.0033333333333333,Communication
EBAY,0.002092050209205,0.0033333333333333,Consumer Discretionary
ED,0.002092050209205,0.0033333333333333,Utilities
EG,0.002092050209205,0.0033333333333333,Financials
EIX,0.002092050209205,0.0033333333333333,Utilities
EL,0.002092050209205,0.0033333333333333,Consumer Staples
ELV,0.002092050209205,0.0033333333333333,Health Care
EMR,0.002092050209205,0.0033333333333333,Industrials
EOG,0.002092050209205,0.0033333333333333,Energy
EQIX,0.002092050209205,0.0033333333333333,Real Estate
ES,0.002092050209205,0.0033333333333333,Utilities
