period,net,gross,benchmark
2024-06-14,1.2197596475379848,1.2456166225914187,1.3807506197368764
2024-06-21,1.1955111039764825,1.22145321881307,1.3812868531142088
2024-06-28,1.1981306530958273,1.2247510062601836,1.394924941508639
2024-07-05,1.2104170999553017,1.2377574719664344,1.406890526690469
2024-07-12,1.2024256984270312,1.23029709611448,1.396829308088231
2024-07-19,1.169109341140034,1.1966176653202076,1.3602105592085179
2024-07-26,1.1838799062113374,1.212212024060331,1.3721694498542694
2024-08-02,1.1730243708636854,1.2013818590169794,1.340080051241703
2024-08-09,1.2182561868086035,1.2483422051648903,1.3964890327061072
2024-08-16,1.2334700980691877,1.2647826736644163,1.4033984059695608
2024-08-23,1.2522410129803947,1.2849562796049245,1.4087692900611497
2024-08-30,1.237890253945161,1.2711378833617122,1.386459806592772
2024-09-06,1.248514752076199,1.2830475159043964,1.4097262965238544
2024-09-13,1.2700448677859346,1.3061668123412264,1.439422931643957
2024-09-20,1.2735905635585487,1.31040588355208,1.4474043292787135
2024-09-27,1.2713950960454847,1.3087260612076799,1.4358675984915787
2024-10-04,1.2771566367376195,1.3155447677200318,1.4560444787726092
2024-10-11,1.3107468912911384,1.3509685894474133,1.4715169570474407
2024-10-18,1.2921667541151192,1.332695270687592,1.4635534213224128
2024-10-25,1.262417895983868,1.3025940892722703,1.4372603553610337
2024-11-01,1.3189568090888475,1.361774815124387,1.504685534394859
2024-11-08,1.328329648452691,1.3722379800293192,1.4986565093765098
2024-11-15,1.3505044600450316,1.395789243664025,1.4984830789120747
2024-11-22,1.36694730642547,1.4136128211964472,1.5110942870232886
2024-11-29,1.3623597016862616,1.409898120241046,1.5303320433018466
2024-12-06,1.32745067223575,1.3746553670438764,1.5243214018805873
2024-12-13,1.2660017228809475,1.3120888428239503,1.4756286476752343
2024-12-20,1.2952431340681163,1.3429713756358301,1.5185307131501071
2024-12-27,1.271600467871669,1.3189065228977173,1.476019765591029
2025-01-03,1.289243705654093,1.3378359621662603,1.4885196202354591
2025-01-10,1.3261419236608063,1.3768940729211376,1.4933217597240502
2025-01-17,1.3597761759795892,1.4131251975664294,1.538904966235764
2025-01-24,1.3575469847959443,1.411792446796124,1.526950147720205
2025-01-31,1.3720919213538287,1.427641322489245,1.5301021525108278
2025-02-07,1.3627841314017834,1.4186228527689273,1.5379728317814756
2025-02-14,1.3585660776797164,1.4152536616460045,1.5385881951618332
2025-02-21,1.3055363893805056,1.3608258931332384,1.4740529800013351
2025-02-28,1.2501896299761217,1.3044615245584417,1.4431043929047116
2025-03-07,1.1928583315685053,1.2452821146108342,1.3885339254142957
2025-03-14,1.2376097371147976,1.2928694538770507,1.4240851271365982
2025-03-21,1.2496922600621756,1.3061362294512164,1.4317150579584639
2025-03-28,1.2177132117863536,1.2734608535696044,1.3570793830580345
2025-04-04,1.1724088304091815,1.2269861836817346,1.3247743799015463
2025-04-11,1.1999017494490973,1.2572372651174368,1.3284576814558797
2025-04-18,1.2205102616633208,1.279874419831687,1.3792733411397586
2025-04-25,1.2253103321616812,1.2858169420693673,1.4092949897268725
2025-05-02,1.2364952198654697,1.2987892403034829,1.4243345874072433
2025-05-09,1.2567897846901528,1.3219111154815362,1.487954456392107
2025-05-16,1.2568307113710988,1.3234544164655668,1.4691089700422122
2025-05-23,1.2650158020033806,1.3329533985418816,1.4867358013672265
2025-05-30,1.2740378014916622,1.342947926808123,1.4935581391526047
2025-06-06,1.2487479492622902,1.3172108598984897,1.5184597300499005
2025-06-13,1.2384897670127801,1.3074688174873084,1.5022861350439574
2025-06-20,1.2614905123251476,1.3326629961794074,1.5424880879592182
2025-06-27,1.2700468750887264,1.3423069912274113,1.577072245913865
2025-07-04,1.2620301349532699,1.3342443124291308,1.5774400060946099
2025-07-11,1.2625976058143282,1.335570587200738,1.5816178618581622
2025-07-18,1.2751888851405384,1.3500801657723276,1.5980812292783848
2025-07-25,1.2756045958754092,1.351673305460035,1.592066797211765
2025-08-01,1.2599431147304105,1.3361283916234274,1.5922119945999489
2025-08-08,1.2719961190476563,1.3495393270798666,1.6245099676148886
2025-08-15,1.260293153144395,1.3376834429871602,1.599823141429787
2025-08-22,1.2896083739686777,1.369416583828372,1.6328681603468305
2025-08-29,1.282362955962057,1.3623649338088628,1.6329249103718093
2025-09-05,1.3188097530512348,1.4017256112482703,1.654395070629653
2025-09-12,1.325022005683167,1.4095615656135148,1.665570493987307
2025-09-19,1.3213817564381674,1.4067630539074936,1.6589613455947538
2025-09-26,1.3241576020053645,1.4104177921207315,1.6867512825238031
2025-10-03,1.3193355420272663,1.4057013514798014,1.6917154669866294
2025-10-10,1.3154684375858052,1.402329350344512,1.665081482187088
2025-10-17,1.3351895007624897,1.4246951767362066,1.6925503645095306
2025-10-24,1.346986308572211,1.4383594217545794,1.7133990245236528
2025-10-31,1.3451121594480286,1.4374208362876533,1.6872143519710299
2025-11-07,1.3468261647485473,1.440261930569456,1.6915125505431607
2025-11-14,1.3034931607510511,1.3952050270640335,1.641650787376095
2025-11-21,1.370177176132907,1.467898131789441,1.7104048670036245
2025-11-28,1.3733232258664068,1.4727136641029344,1.7215828198877718
2025-12-05,1.4161955938617183,1.5193660453280866,1.7326048809924948
2025-12-12,1.3832775116556244,1.4854283833437423,1.6975592774422612
2025-12-19,1.4267595351461673,1.5331468591037951,1.7370096748137647
2025-12-26,1.3985225116922435,1.5038384598097028,1.715323517630972
2026-01-02,1.4388875660848333,1.5480114440913741,1.7341819732108439
2026-01-09,1.4995733836697385,1.6141184242468896,1.739954901644911
2026-01-16,1.4996685800607799,1.615097633272259,1.7321693188678104
2026-01-23,1.5192743813896226,1.6369009005826824,1.7461136561386943
2026-01-30,1.4886589437820186,1.6049070044368858,1.7033114021051576
2026-02-06,1.52171964573034,1.641579857013513,1.7114554283099728
2026-02-13,1.556239046473936,1.68007228059144,1.7187521132360384
2026-02-20,1.5698682447223473,1.6952512373207385,1.7305180262116013
2026-02-27,1.4976748889137315,1.6182457693545955,1.7109425981465818
2026-03-06,1.456858941933281,1.5754029021058265,1.671344463272769
2026-03-13,1.4560026646731512,1.5754671693759745,1.654781624079847
2026-03-20,1.4703797419459403,1.5916926692169167,1.650697359370704
2026-03-27,1.4690635931719853,1.5909084784124508,1.6483345558590745
2026-04-03,1.5714044498240844,1.7027867720711851,1.7057517963558595
2026-04-10,1.593469698375076,1.7281812147640643,1.7598764825409194
2026-04-17,1.6370068786468186,1.7765304077377013,1.7766516231488267
2026-04-24,1.684418858811837,1.8287634376770936,1.8017972278495262
2026-05-01,1.6921185665327225,1.837826338743752,1.833823919836218
2026-05-08,1.7359704759723675,1.8863115803442014,1.8748312682430583
2026-05-15,1.7272839326308944,1.8777882810726796,1.867824894878898
2026-05-22,1.7441718124231522,1.8974414957473076,1.8944648772554489
2026-05-29,1.7139915983333074,1.865518843920367,1.8448530095033677
2026-06-05,1.7672868171758875,1.9244346723517645,1.8488935475149555
2026-06-12,1.7616354121678435,1.9193948421867852,1.8460655364997756
2026-06-19,1.7616354121678435,1.9193948421867852,1.8460655364997756
